vehicle_id,route_id,stop_id,timestamp,ticket_count,capacity,day_type,time_slot,occupancy_percentage,crowd_level
BUS_NGP_103,R_NGP_12,Manewada,29-01-2026 07:19,19,60,Weekday,Morning,31,LOW
BUS_NGP_057,R_NGP_21,Hingna,01-01-2026 17:08,27,55,Weekday,Evening,49,MEDIUM
BUS_NGP_118,R_NGP_03,Zero_Mile,03-01-2026 13:06,23,60,Weekend,Afternoon,38,LOW
BUS_NGP_018,R_NGP_21,MIHAN,01-01-2026 10:05,1,40,Weekday,Morning,2,LOW
BUS_NGP_001,R_NGP_12,Reshimbagh,16-01-2026 11:32,23,60,Weekday,Afternoon,38,LOW
BUS_NGP_063,R_NGP_08,Dharampeth,03-01-2026 01:45,14,50,Weekend,Night,28,LOW
BUS_NGP_188,R_NGP_12,Sitabuldi,29-01-2026 21:43,3,60,Weekday,Night,5,LOW
BUS_NGP_154,R_NGP_21,Hingna,30-01-2026 01:32,34,55,Weekday,Night,61,MEDIUM
BUS_NGP_054,R_NGP_21,Wardha_Road,19-01-2026 11:55,9,55,Weekday,Afternoon,16,LOW
BUS_NGP_063,R_NGP_21,Wadi,08-01-2026 03:05,10,50,Weekday,Night,20,LOW
BUS_NGP_042,R_NGP_21,Hingna,22-01-2026 12:18,22,45,Weekday,Afternoon,48,MEDIUM
BUS_NGP_024,R_NGP_03,Sadar,29-01-2026 09:15,33,45,Weekday,Morning,73,MEDIUM
BUS_NGP_039,R_NGP_21,Wadi,03-01-2026 23:02,6,45,Weekend,Night,13,LOW
BUS_NGP_099,R_NGP_12,Manewada,07-01-2026 12:10,22,45,Weekday,Afternoon,48,MEDIUM
BUS_NGP_188,R_NGP_21,Hingna,01-01-2026 21:33,0,50,Weekday,Night,0,LOW
BUS_NGP_082,R_NGP_08,Medical_Square,02-01-2026 10:12,30,55,Weekday,Morning,54,MEDIUM
BUS_NGP_118,R_NGP_12,Reshimbagh,30-01-2026 06:11,11,60,Weekday,Morning,18,LOW
BUS_NGP_181,R_NGP_12,Manewada,15-01-2026 09:39,41,60,Weekday,Morning,68,MEDIUM
BUS_NGP_018,R_NGP_12,Manewada,23-01-2026 21:24,22,50,Weekday,Night,44,MEDIUM
BUS_NGP_045,R_NGP_21,Wardha_Road,16-01-2026 17:19,26,45,Weekday,Evening,57,MEDIUM
BUS_NGP_040,R_NGP_21,MIHAN,10-01-2026 00:17,27,55,Weekend,Night,49,MEDIUM
BUS_NGP_120,R_NGP_08,Law_College_Sq,12-01-2026 11:18,0,50,Weekday,Afternoon,0,LOW
BUS_NGP_030,R_NGP_12,Manewada,05-01-2026 11:21,19,60,Weekday,Afternoon,31,LOW
BUS_NGP_180,R_NGP_03,Zero_Mile,20-01-2026 16:22,11,40,Weekday,Evening,27,LOW
BUS_NGP_001,R_NGP_08,Law_College_Sq,06-01-2026 04:32,6,60,Weekday,Night,10,LOW
BUS_NGP_117,R_NGP_12,Sitabuldi,11-01-2026 22:18,24,60,Weekend,Night,40,MEDIUM
BUS_NGP_090,R_NGP_03,Sitabuldi,03-01-2026 04:14,12,55,Weekend,Night,21,LOW
BUS_NGP_022,R_NGP_08,Ajni,07-01-2026 21:22,31,50,Weekday,Night,62,MEDIUM
BUS_NGP_007,R_NGP_21,Wadi,15-01-2026 21:16,13,60,Weekday,Night,21,LOW
BUS_NGP_136,R_NGP_21,Wadi,25-01-2026 18:59,58,60,Weekend,Evening,96,HIGH
BUS_NGP_009,R_NGP_21,Hingna,26-01-2026 18:13,41,60,Weekday,Evening,68,MEDIUM
BUS_NGP_097,R_NGP_08,Dharampeth,17-01-2026 12:30,23,45,Weekend,Afternoon,51,MEDIUM
BUS_NGP_089,R_NGP_12,Reshimbagh,04-01-2026 08:33,38,60,Weekend,Morning,63,MEDIUM
BUS_NGP_194,R_NGP_21,Wardha_Road,02-01-2026 10:30,23,45,Weekday,Morning,51,MEDIUM
BUS_NGP_010,R_NGP_21,Wadi,03-01-2026 22:48,11,50,Weekend,Night,22,LOW
BUS_NGP_026,R_NGP_03,Sadar,27-01-2026 23:05,3,50,Weekday,Night,6,LOW
BUS_NGP_081,R_NGP_12,Sitabuldi,27-01-2026 20:27,1,40,Weekday,Evening,2,LOW
BUS_NGP_120,R_NGP_03,Sitabuldi,05-01-2026 00:25,11,45,Weekday,Night,24,LOW
BUS_NGP_159,R_NGP_21,Hingna,18-01-2026 20:55,1,40,Weekend,Evening,2,LOW
BUS_NGP_085,R_NGP_12,Sitabuldi,11-01-2026 14:24,22,50,Weekend,Afternoon,44,MEDIUM
BUS_NGP_144,R_NGP_12,Manewada,19-01-2026 05:50,26,40,Weekday,Night,65,MEDIUM
BUS_NGP_114,R_NGP_08,Dharampeth,20-01-2026 20:16,9,40,Weekday,Evening,22,LOW
BUS_NGP_122,R_NGP_21,MIHAN,20-01-2026 02:10,23,45,Weekday,Night,51,MEDIUM
BUS_NGP_037,R_NGP_03,Sadar,28-01-2026 03:58,14,60,Weekday,Night,23,LOW
BUS_NGP_172,R_NGP_21,Wadi,06-01-2026 10:17,19,50,Weekday,Morning,38,LOW
BUS_NGP_073,R_NGP_08,Ajni,12-01-2026 18:51,44,50,Weekday,Evening,88,HIGH
BUS_NGP_031,R_NGP_12,Sakkardara,14-01-2026 15:33,21,40,Weekday,Afternoon,52,MEDIUM
BUS_NGP_190,R_NGP_08,Ajni,28-01-2026 18:45,47,50,Weekday,Evening,94,HIGH
BUS_NGP_083,R_NGP_21,Wardha_Road,13-01-2026 08:00,30,50,Weekday,Morning,60,MEDIUM
BUS_NGP_047,R_NGP_21,Wadi,21-01-2026 14:39,32,55,Weekday,Afternoon,58,MEDIUM
BUS_NGP_014,R_NGP_08,Ajni,06-01-2026 08:59,35,40,Weekday,Morning,87,HIGH
BUS_NGP_042,R_NGP_12,Reshimbagh,11-01-2026 01:30,20,55,Weekend,Night,36,LOW
BUS_NGP_118,R_NGP_12,Manewada,05-01-2026 07:57,33,55,Weekday,Morning,60,MEDIUM
BUS_NGP_060,R_NGP_21,MIHAN,14-01-2026 22:00,7,40,Weekday,Night,17,LOW
BUS_NGP_108,R_NGP_21,Hingna,03-01-2026 10:55,1,40,Weekend,Morning,2,LOW
BUS_NGP_178,R_NGP_08,Law_College_Sq,05-01-2026 09:11,45,50,Weekday,Morning,90,HIGH
BUS_NGP_135,R_NGP_21,Hingna,10-01-2026 17:11,23,55,Weekend,Evening,41,MEDIUM
BUS_NGP_048,R_NGP_08,Ajni,30-01-2026 03:53,3,55,Weekday,Night,5,LOW
BUS_NGP_095,R_NGP_03,Zero_Mile,19-01-2026 04:52,1,55,Weekday,Night,1,LOW
BUS_NGP_081,R_NGP_03,Sitabuldi,09-01-2026 03:38,9,40,Weekday,Night,22,LOW
BUS_NGP_118,R_NGP_08,Medical_Square,19-01-2026 10:43,18,45,Weekday,Morning,40,MEDIUM
BUS_NGP_008,R_NGP_12,Reshimbagh,21-01-2026 02:40,22,55,Weekday,Night,40,MEDIUM
BUS_NGP_150,R_NGP_21,Wadi,29-01-2026 06:20,5,45,Weekday,Morning,11,LOW
BUS_NGP_142,R_NGP_21,Wardha_Road,12-01-2026 07:38,10,40,Weekday,Morning,25,LOW
BUS_NGP_161,R_NGP_08,Medical_Square,06-01-2026 23:47,37,60,Weekday,Night,61,MEDIUM
BUS_NGP_034,R_NGP_12,Sakkardara,15-01-2026 12:21,34,50,Weekday,Afternoon,68,MEDIUM
BUS_NGP_144,R_NGP_08,Dharampeth,15-01-2026 02:52,30,45,Weekday,Night,66,MEDIUM
BUS_NGP_129,R_NGP_08,Medical_Square,29-01-2026 00:55,34,55,Weekday,Night,61,MEDIUM
BUS_NGP_127,R_NGP_12,Manewada,08-01-2026 05:33,20,40,Weekday,Night,50,MEDIUM
BUS_NGP_168,R_NGP_03,Sadar,08-01-2026 18:57,54,55,Weekday,Evening,98,HIGH
BUS_NGP_180,R_NGP_08,Medical_Square,08-01-2026 15:31,32,50,Weekday,Afternoon,64,MEDIUM
BUS_NGP_143,R_NGP_21,Wadi,04-01-2026 02:10,10,60,Weekend,Night,16,LOW
BUS_NGP_113,R_NGP_12,Sitabuldi,25-01-2026 11:26,29,60,Weekend,Afternoon,48,MEDIUM
BUS_NGP_199,R_NGP_03,Zero_Mile,01-01-2026 22:28,26,55,Weekday,Night,47,MEDIUM
BUS_NGP_169,R_NGP_21,MIHAN,25-01-2026 04:56,13,50,Weekend,Night,26,LOW
BUS_NGP_092,R_NGP_21,MIHAN,08-01-2026 19:49,46,55,Weekday,Evening,83,HIGH
BUS_NGP_048,R_NGP_03,Sadar,29-01-2026 22:22,3,60,Weekday,Night,5,LOW
BUS_NGP_195,R_NGP_12,Sitabuldi,18-01-2026 21:10,37,60,Weekend,Night,61,MEDIUM
BUS_NGP_133,R_NGP_21,MIHAN,03-01-2026 23:57,25,55,Weekend,Night,45,MEDIUM
BUS_NGP_078,R_NGP_08,Ajni,15-01-2026 12:59,19,55,Weekday,Afternoon,34,LOW
BUS_NGP_158,R_NGP_08,Medical_Square,02-01-2026 21:55,13,55,Weekday,Night,23,LOW
BUS_NGP_003,R_NGP_21,MIHAN,12-01-2026 11:57,20,40,Weekday,Afternoon,50,MEDIUM
BUS_NGP_014,R_NGP_21,Wardha_Road,23-01-2026 15:32,30,60,Weekday,Afternoon,50,MEDIUM
BUS_NGP_171,R_NGP_03,Sadar,11-01-2026 14:45,19,60,Weekend,Afternoon,31,LOW
BUS_NGP_183,R_NGP_21,MIHAN,03-01-2026 04:21,28,60,Weekend,Night,46,MEDIUM
BUS_NGP_162,R_NGP_03,Ajni,12-01-2026 20:03,23,40,Weekday,Evening,57,MEDIUM
BUS_NGP_106,R_NGP_21,MIHAN,20-01-2026 17:40,37,55,Weekday,Evening,67,MEDIUM
BUS_NGP_149,R_NGP_08,Law_College_Sq,22-01-2026 22:08,14,40,Weekday,Night,35,LOW
BUS_NGP_014,R_NGP_21,MIHAN,01-01-2026 10:10,15,45,Weekday,Morning,33,LOW
BUS_NGP_139,R_NGP_21,MIHAN,27-01-2026 15:59,14,40,Weekday,Afternoon,35,LOW
BUS_NGP_027,R_NGP_12,Sitabuldi,15-01-2026 11:22,31,45,Weekday,Afternoon,68,MEDIUM
BUS_NGP_181,R_NGP_12,Manewada,19-01-2026 16:21,28,55,Weekday,Evening,50,MEDIUM
BUS_NGP_153,R_NGP_21,Wadi,07-01-2026 20:36,14,40,Weekday,Evening,35,LOW
BUS_NGP_026,R_NGP_21,Hingna,22-01-2026 03:18,39,60,Weekday,Night,65,MEDIUM
BUS_NGP_188,R_NGP_03,Zero_Mile,11-01-2026 01:56,27,50,Weekend,Night,54,MEDIUM
BUS_NGP_026,R_NGP_03,Sadar,20-01-2026 06:37,22,50,Weekday,Morning,44,MEDIUM
BUS_NGP_025,R_NGP_08,Law_College_Sq,05-01-2026 15:46,37,55,Weekday,Afternoon,67,MEDIUM
BUS_NGP_140,R_NGP_03,Ajni,20-01-2026 00:40,2,45,Weekday,Night,4,LOW
BUS_NGP_070,R_NGP_03,Ajni,28-01-2026 13:41,38,60,Weekday,Afternoon,63,MEDIUM
BUS_NGP_067,R_NGP_21,Wardha_Road,10-01-2026 23:27,10,60,Weekend,Night,16,LOW
BUS_NGP_079,R_NGP_12,Sakkardara,08-01-2026 11:31,22,50,Weekday,Afternoon,44,MEDIUM
BUS_NGP_175,R_NGP_08,Dharampeth,30-01-2026 08:31,48,50,Weekday,Morning,96,HIGH
BUS_NGP_028,R_NGP_03,Sitabuldi,19-01-2026 06:14,6,60,Weekday,Morning,10,LOW
BUS_NGP_114,R_NGP_21,Wadi,15-01-2026 21:24,25,45,Weekday,Night,55,MEDIUM
BUS_NGP_159,R_NGP_12,Manewada,30-01-2026 06:27,12,45,Weekday,Morning,26,LOW
BUS_NGP_169,R_NGP_08,Medical_Square,06-01-2026 20:41,21,40,Weekday,Evening,52,MEDIUM
BUS_NGP_059,R_NGP_21,Hingna,18-01-2026 14:16,21,60,Weekend,Afternoon,35,LOW
BUS_NGP_196,R_NGP_21,Wadi,01-01-2026 21:43,15,45,Weekday,Night,33,LOW
BUS_NGP_122,R_NGP_12,Sitabuldi,01-01-2026 12:16,12,60,Weekday,Afternoon,20,LOW
BUS_NGP_115,R_NGP_08,Medical_Square,02-01-2026 16:57,16,50,Weekday,Evening,32,LOW
BUS_NGP_133,R_NGP_03,Zero_Mile,07-01-2026 19:33,43,55,Weekday,Evening,78,HIGH
BUS_NGP_100,R_NGP_03,Zero_Mile,24-01-2026 09:28,52,60,Weekend,Morning,86,HIGH
BUS_NGP_081,R_NGP_08,Dharampeth,25-01-2026 04:49,27,45,Weekend,Night,60,MEDIUM
BUS_NGP_162,R_NGP_12,Sitabuldi,29-01-2026 22:41,16,40,Weekday,Night,40,MEDIUM
BUS_NGP_115,R_NGP_21,Hingna,12-01-2026 18:35,38,55,Weekday,Evening,69,MEDIUM
BUS_NGP_062,R_NGP_08,Ajni,12-01-2026 19:20,43,50,Weekday,Evening,86,HIGH
BUS_NGP_140,R_NGP_21,Wardha_Road,07-01-2026 16:04,5,45,Weekday,Evening,11,LOW
BUS_NGP_147,R_NGP_21,MIHAN,18-01-2026 17:35,21,55,Weekend,Evening,38,LOW
BUS_NGP_169,R_NGP_08,Ajni,26-01-2026 03:10,23,45,Weekday,Night,51,MEDIUM
BUS_NGP_048,R_NGP_12,Sakkardara,10-01-2026 14:35,33,50,Weekend,Afternoon,66,MEDIUM
BUS_NGP_082,R_NGP_21,Wardha_Road,18-01-2026 13:20,1,45,Weekend,Afternoon,2,LOW
BUS_NGP_124,R_NGP_03,Zero_Mile,01-01-2026 16:56,16,50,Weekday,Evening,32,LOW
BUS_NGP_131,R_NGP_12,Reshimbagh,03-01-2026 22:58,23,50,Weekend,Night,46,MEDIUM
BUS_NGP_117,R_NGP_03,Ajni,22-01-2026 15:37,24,60,Weekday,Afternoon,40,MEDIUM
BUS_NGP_164,R_NGP_21,Wardha_Road,25-01-2026 05:50,37,55,Weekend,Night,67,MEDIUM
BUS_NGP_025,R_NGP_03,Ajni,13-01-2026 18:53,35,40,Weekday,Evening,87,HIGH
BUS_NGP_098,R_NGP_08,Medical_Square,24-01-2026 08:50,36,55,Weekend,Morning,65,MEDIUM
BUS_NGP_071,R_NGP_21,MIHAN,30-01-2026 07:58,19,60,Weekday,Morning,31,LOW
BUS_NGP_083,R_NGP_03,Sitabuldi,27-01-2026 05:18,21,60,Weekday,Night,35,LOW
BUS_NGP_109,R_NGP_12,Manewada,05-01-2026 12:35,18,40,Weekday,Afternoon,45,MEDIUM
BUS_NGP_081,R_NGP_12,Sakkardara,30-01-2026 15:24,21,55,Weekday,Afternoon,38,LOW
BUS_NGP_128,R_NGP_12,Reshimbagh,26-01-2026 19:09,51,55,Weekday,Evening,92,HIGH
BUS_NGP_166,R_NGP_03,Zero_Mile,26-01-2026 16:22,25,50,Weekday,Evening,50,MEDIUM
BUS_NGP_124,R_NGP_12,Sitabuldi,20-01-2026 05:43,15,50,Weekday,Night,30,LOW
BUS_NGP_056,R_NGP_21,Wardha_Road,24-01-2026 00:49,2,40,Weekend,Night,5,LOW
BUS_NGP_017,R_NGP_03,Sitabuldi,23-01-2026 07:55,17,55,Weekday,Morning,30,LOW
BUS_NGP_159,R_NGP_12,Reshimbagh,17-01-2026 06:30,24,50,Weekend,Morning,48,MEDIUM
BUS_NGP_053,R_NGP_03,Sadar,27-01-2026 14:28,1,40,Weekday,Afternoon,2,LOW
BUS_NGP_105,R_NGP_12,Manewada,29-01-2026 06:39,12,60,Weekday,Morning,20,LOW
BUS_NGP_029,R_NGP_12,Sitabuldi,16-01-2026 16:58,13,40,Weekday,Evening,32,LOW
BUS_NGP_028,R_NGP_03,Sitabuldi,24-01-2026 07:36,3,40,Weekend,Morning,7,LOW
BUS_NGP_128,R_NGP_08,Ajni,22-01-2026 15:28,6,45,Weekday,Afternoon,13,LOW
BUS_NGP_067,R_NGP_08,Law_College_Sq,17-01-2026 07:47,3,60,Weekend,Morning,5,LOW
BUS_NGP_125,R_NGP_03,Ajni,21-01-2026 19:35,49,50,Weekday,Evening,98,HIGH
BUS_NGP_088,R_NGP_08,Medical_Square,17-01-2026 10:46,17,40,Weekend,Morning,42,MEDIUM
BUS_NGP_061,R_NGP_08,Law_College_Sq,11-01-2026 18:27,39,50,Weekend,Evening,78,HIGH
BUS_NGP_170,R_NGP_21,Wardha_Road,11-01-2026 06:54,21,45,Weekend,Morning,46,MEDIUM
BUS_NGP_147,R_NGP_03,Ajni,18-01-2026 12:27,16,50,Weekend,Afternoon,32,LOW
BUS_NGP_137,R_NGP_08,Medical_Square,17-01-2026 21:48,6,45,Weekend,Night,13,LOW
BUS_NGP_064,R_NGP_03,Zero_Mile,04-01-2026 00:27,34,55,Weekend,Night,61,MEDIUM
BUS_NGP_200,R_NGP_03,Zero_Mile,10-01-2026 13:35,1,50,Weekend,Afternoon,2,LOW
BUS_NGP_093,R_NGP_03,Sadar,12-01-2026 03:44,17,45,Weekday,Night,37,LOW
BUS_NGP_041,R_NGP_12,Reshimbagh,01-01-2026 18:47,36,45,Weekday,Evening,80,HIGH
BUS_NGP_121,R_NGP_03,Sitabuldi,07-01-2026 18:04,40,45,Weekday,Evening,88,HIGH
BUS_NGP_166,R_NGP_21,Wadi,08-01-2026 23:23,4,40,Weekday,Night,10,LOW
BUS_NGP_106,R_NGP_21,Wadi,19-01-2026 20:25,8,55,Weekday,Evening,14,LOW
BUS_NGP_113,R_NGP_12,Reshimbagh,12-01-2026 20:08,24,45,Weekday,Evening,53,MEDIUM
BUS_NGP_088,R_NGP_03,Ajni,23-01-2026 16:13,23,40,Weekday,Evening,57,MEDIUM
BUS_NGP_041,R_NGP_03,Zero_Mile,07-01-2026 13:00,19,40,Weekday,Afternoon,47,MEDIUM
BUS_NGP_057,R_NGP_12,Reshimbagh,27-01-2026 05:20,19,40,Weekday,Night,47,MEDIUM
BUS_NGP_187,R_NGP_08,Law_College_Sq,23-01-2026 11:52,19,45,Weekday,Afternoon,42,MEDIUM
BUS_NGP_062,R_NGP_12,Manewada,07-01-2026 21:12,33,60,Weekday,Night,55,MEDIUM
BUS_NGP_026,R_NGP_08,Medical_Square,19-01-2026 04:12,11,50,Weekday,Night,22,LOW
BUS_NGP_089,R_NGP_12,Reshimbagh,29-01-2026 09:00,47,60,Weekday,Morning,78,HIGH
BUS_NGP_186,R_NGP_12,Sakkardara,24-01-2026 21:16,9,40,Weekend,Night,22,LOW
BUS_NGP_133,R_NGP_12,Manewada,14-01-2026 07:49,18,55,Weekday,Morning,32,LOW
BUS_NGP_009,R_NGP_08,Law_College_Sq,30-01-2026 00:51,38,55,Weekday,Night,69,MEDIUM
BUS_NGP_094,R_NGP_21,Wadi,03-01-2026 04:54,5,45,Weekend,Night,11,LOW
BUS_NGP_164,R_NGP_21,MIHAN,27-01-2026 15:04,1,60,Weekday,Afternoon,1,LOW
BUS_NGP_168,R_NGP_03,Zero_Mile,11-01-2026 18:01,30,45,Weekend,Evening,66,MEDIUM
BUS_NGP_162,R_NGP_08,Medical_Square,21-01-2026 02:47,27,60,Weekday,Night,45,MEDIUM
BUS_NGP_166,R_NGP_08,Medical_Square,24-01-2026 08:52,59,60,Weekend,Morning,98,HIGH
BUS_NGP_178,R_NGP_21,Hingna,27-01-2026 22:46,1,50,Weekday,Night,2,LOW
BUS_NGP_007,R_NGP_08,Medical_Square,07-01-2026 04:07,25,50,Weekday,Night,50,MEDIUM
BUS_NGP_056,R_NGP_08,Ajni,15-01-2026 17:03,22,50,Weekday,Evening,44,MEDIUM
BUS_NGP_090,R_NGP_08,Ajni,14-01-2026 10:09,23,40,Weekday,Morning,57,MEDIUM
BUS_NGP_138,R_NGP_12,Sakkardara,05-01-2026 01:13,27,60,Weekday,Night,45,MEDIUM
BUS_NGP_181,R_NGP_21,Hingna,05-01-2026 23:18,7,40,Weekday,Night,17,LOW
BUS_NGP_093,R_NGP_21,MIHAN,06-01-2026 04:00,32,50,Weekday,Night,64,MEDIUM
BUS_NGP_191,R_NGP_08,Law_College_Sq,03-01-2026 03:00,4,50,Weekend,Night,8,LOW
BUS_NGP_066,R_NGP_08,Dharampeth,22-01-2026 04:13,21,55,Weekday,Night,38,LOW
BUS_NGP_177,R_NGP_03,Ajni,16-01-2026 16:34,27,55,Weekday,Evening,49,MEDIUM
BUS_NGP_160,R_NGP_08,Ajni,30-01-2026 19:53,32,50,Weekday,Evening,64,MEDIUM
BUS_NGP_133,R_NGP_08,Dharampeth,03-01-2026 15:28,25,55,Weekend,Afternoon,45,MEDIUM
BUS_NGP_007,R_NGP_03,Sitabuldi,17-01-2026 03:26,28,60,Weekend,Night,46,MEDIUM
BUS_NGP_041,R_NGP_08,Law_College_Sq,29-01-2026 13:02,1,55,Weekday,Afternoon,1,LOW
BUS_NGP_166,R_NGP_08,Law_College_Sq,04-01-2026 14:51,39,60,Weekend,Afternoon,65,MEDIUM
BUS_NGP_199,R_NGP_03,Ajni,21-01-2026 20:56,20,55,Weekday,Evening,36,LOW
BUS_NGP_148,R_NGP_21,Hingna,27-01-2026 05:42,14,45,Weekday,Night,31,LOW
BUS_NGP_199,R_NGP_03,Zero_Mile,03-01-2026 22:12,13,60,Weekend,Night,21,LOW
BUS_NGP_091,R_NGP_08,Dharampeth,30-01-2026 01:44,26,45,Weekday,Night,57,MEDIUM
BUS_NGP_177,R_NGP_08,Dharampeth,01-01-2026 20:10,9,50,Weekday,Evening,18,LOW
BUS_NGP_011,R_NGP_12,Reshimbagh,01-01-2026 05:20,19,50,Weekday,Night,38,LOW
BUS_NGP_095,R_NGP_21,Wadi,18-01-2026 14:21,20,55,Weekend,Afternoon,36,LOW
BUS_NGP_176,R_NGP_12,Sitabuldi,23-01-2026 08:46,28,45,Weekday,Morning,62,MEDIUM
BUS_NGP_033,R_NGP_12,Sitabuldi,12-01-2026 19:42,39,50,Weekday,Evening,78,HIGH
BUS_NGP_092,R_NGP_21,Wadi,11-01-2026 01:43,27,45,Weekend,Night,60,MEDIUM
BUS_NGP_044,R_NGP_08,Law_College_Sq,17-01-2026 06:24,26,45,Weekend,Morning,57,MEDIUM
BUS_NGP_020,R_NGP_08,Ajni,23-01-2026 01:53,21,50,Weekday,Night,42,MEDIUM
BUS_NGP_179,R_NGP_03,Ajni,28-01-2026 10:18,7,50,Weekday,Morning,14,LOW
BUS_NGP_158,R_NGP_03,Sitabuldi,03-01-2026 23:40,22,50,Weekend,Night,44,MEDIUM
BUS_NGP_021,R_NGP_08,Law_College_Sq,13-01-2026 20:40,32,55,Weekday,Evening,58,MEDIUM
BUS_NGP_085,R_NGP_03,Sitabuldi,27-01-2026 05:31,0,55,Weekday,Night,0,LOW
BUS_NGP_160,R_NGP_08,Medical_Square,04-01-2026 22:53,12,60,Weekend,Night,20,LOW
BUS_NGP_163,R_NGP_08,Medical_Square,11-01-2026 19:12,46,55,Weekend,Evening,83,HIGH
BUS_NGP_065,R_NGP_21,MIHAN,22-01-2026 06:57,25,40,Weekday,Morning,62,MEDIUM
BUS_NGP_058,R_NGP_03,Sitabuldi,16-01-2026 17:55,2,55,Weekday,Evening,3,LOW
BUS_NGP_016,R_NGP_08,Law_College_Sq,18-01-2026 11:16,24,40,Weekend,Afternoon,60,MEDIUM
BUS_NGP_065,R_NGP_12,Sakkardara,30-01-2026 12:44,0,40,Weekday,Afternoon,0,LOW
BUS_NGP_059,R_NGP_08,Medical_Square,12-01-2026 01:42,9,40,Weekday,Night,22,LOW
BUS_NGP_089,R_NGP_08,Ajni,16-01-2026 07:11,15,60,Weekday,Morning,25,LOW
BUS_NGP_072,R_NGP_08,Dharampeth,23-01-2026 06:03,14,50,Weekday,Morning,28,LOW
BUS_NGP_135,R_NGP_21,Wadi,08-01-2026 13:30,7,55,Weekday,Afternoon,12,LOW
BUS_NGP_110,R_NGP_03,Ajni,21-01-2026 03:16,0,40,Weekday,Night,0,LOW
BUS_NGP_102,R_NGP_21,Wardha_Road,18-01-2026 20:12,29,50,Weekend,Evening,57,MEDIUM
BUS_NGP_178,R_NGP_03,Ajni,24-01-2026 19:09,44,45,Weekend,Evening,97,HIGH
BUS_NGP_200,R_NGP_21,Wardha_Road,03-01-2026 09:22,31,50,Weekend,Morning,62,MEDIUM
BUS_NGP_108,R_NGP_21,MIHAN,19-01-2026 06:22,14,40,Weekday,Morning,35,LOW
BUS_NGP_016,R_NGP_03,Ajni,31-01-2026 04:37,20,40,Weekend,Night,50,MEDIUM
BUS_NGP_146,R_NGP_08,Dharampeth,15-01-2026 07:47,25,40,Weekday,Morning,62,MEDIUM
BUS_NGP_023,R_NGP_03,Zero_Mile,27-01-2026 06:01,30,55,Weekday,Morning,54,MEDIUM
BUS_NGP_146,R_NGP_03,Sitabuldi,16-01-2026 15:33,14,45,Weekday,Afternoon,31,LOW
BUS_NGP_193,R_NGP_12,Sakkardara,24-01-2026 14:15,28,40,Weekend,Afternoon,70,MEDIUM
BUS_NGP_097,R_NGP_08,Ajni,20-01-2026 17:19,8,45,Weekday,Evening,17,LOW
BUS_NGP_028,R_NGP_08,Medical_Square,27-01-2026 01:59,16,45,Weekday,Night,35,LOW
BUS_NGP_178,R_NGP_12,Reshimbagh,15-01-2026 15:39,6,50,Weekday,Afternoon,12,LOW
BUS_NGP_131,R_NGP_08,Ajni,19-01-2026 01:19,29,45,Weekday,Night,64,MEDIUM
BUS_NGP_079,R_NGP_12,Manewada,16-01-2026 02:39,2,45,Weekday,Night,4,LOW
BUS_NGP_034,R_NGP_03,Zero_Mile,11-01-2026 04:35,12,50,Weekend,Night,24,LOW
BUS_NGP_154,R_NGP_08,Medical_Square,12-01-2026 13:25,28,45,Weekday,Afternoon,62,MEDIUM
BUS_NGP_011,R_NGP_03,Sadar,30-01-2026 04:00,11,40,Weekday,Night,27,LOW
BUS_NGP_005,R_NGP_03,Sadar,14-01-2026 16:44,6,50,Weekday,Evening,12,LOW
BUS_NGP_010,R_NGP_08,Law_College_Sq,08-01-2026 23:22,27,55,Weekday,Night,49,MEDIUM
BUS_NGP_031,R_NGP_12,Sakkardara,04-01-2026 05:00,5,40,Weekend,Night,12,LOW
BUS_NGP_171,R_NGP_21,Wadi,13-01-2026 14:42,8,40,Weekday,Afternoon,20,LOW
BUS_NGP_170,R_NGP_21,Hingna,26-01-2026 11:10,13,60,Weekday,Afternoon,21,LOW
BUS_NGP_035,R_NGP_03,Zero_Mile,07-01-2026 20:49,20,40,Weekday,Evening,50,MEDIUM
BUS_NGP_125,R_NGP_08,Ajni,30-01-2026 03:57,26,55,Weekday,Night,47,MEDIUM
BUS_NGP_022,R_NGP_03,Sadar,29-01-2026 04:12,4,50,Weekday,Night,8,LOW
BUS_NGP_074,R_NGP_12,Reshimbagh,14-01-2026 08:44,49,50,Weekday,Morning,98,HIGH
BUS_NGP_039,R_NGP_21,MIHAN,08-01-2026 11:59,11,45,Weekday,Afternoon,24,LOW
BUS_NGP_114,R_NGP_03,Zero_Mile,04-01-2026 01:41,20,60,Weekend,Night,33,LOW
BUS_NGP_015,R_NGP_21,Wadi,16-01-2026 11:11,14,60,Weekday,Afternoon,23,LOW
BUS_NGP_168,R_NGP_03,Zero_Mile,01-01-2026 06:37,29,45,Weekday,Morning,64,MEDIUM
BUS_NGP_080,R_NGP_08,Ajni,24-01-2026 16:49,2,45,Weekend,Evening,4,LOW
BUS_NGP_192,R_NGP_21,Wardha_Road,15-01-2026 07:38,8,60,Weekday,Morning,13,LOW
BUS_NGP_096,R_NGP_21,Wardha_Road,10-01-2026 22:06,11,60,Weekend,Night,18,LOW
BUS_NGP_080,R_NGP_12,Sakkardara,26-01-2026 10:31,1,60,Weekday,Morning,1,LOW
